Ê±¼ä,Inbound,Outbound
2021/6/14 2:00,11099643273,46827806801
2021/6/14 2:05,12819526552,47264554270
2021/6/14 2:10,12683508825,45839054072
2021/6/14 2:15,12901630214,45678476389
2021/6/14 2:20,12990663476,45349626485
2021/6/14 2:25,13304529247,45203227373
2021/6/14 2:30,12877910105,43193747062
2021/6/14 2:35,12246722333,41687830645
2021/6/14 2:40,11866293371,40524902633
2021/6/14 2:45,11740635990,39629169270
2021/6/14 2:50,11471431981,38630638567
2021/6/14 2:55,11471904527,38163668549
2021/6/14 3:00,11820086774,38571576552
2021/6/14 3:05,12526766547,40659269636
2021/6/14 3:10,11763986833,38925620777
2021/6/14 3:15,11829087553,37826918776
2021/6/14 3:20,11757327303,37260183019
2021/6/14 3:25,11405163682,36480308407
2021/6/14 3:30,11123264635,35679392140
2021/6/14 3:35,10773628569,35217059865
2021/6/14 3:40,10567745218,34566523949
2021/6/14 3:45,10342596578,33912822243
2021/6/14 3:50,10147761426,33132198364
2021/6/14 3:55,9724510033,31943591108
2021/6/14 4:00,9451347983,30630608571
2021/6/14 4:05,9372235932,30009252505
2021/6/14 4:10,9363126104,29963229406
2021/6/14 4:15,9292885775,29697772472
2021/6/14 4:20,9269698225,29460801783
2021/6/14 4:25,9011809500,28901073562
2021/6/14 4:30,9032053884,28816751539
2021/6/14 4:35,8787230791,28052255969
2021/6/14 4:40,8514962533,27112692207
2021/6/14 4:45,8395326182,26859759378
2021/6/14 4:50,8354977387,26308186561
2021/6/14 4:55,8484824383,25569161872
2021/6/14 5:00,8338161075,24443370365
2021/6/14 5:05,8337509532,23487204830
2021/6/14 5:10,8306258257,23572576587
2021/6/14 5:15,8145429034,23677669209
2021/6/14 5:20,8258711912,23673540720
2021/6/14 5:25,7650974501,22416623634
2021/6/14 5:30,7492787361,22221432616
2021/6/14 5:35,7229808390,21943986858
2021/6/14 5:40,7141284536,21511860349
2021/6/14 5:45,6630216246,20722526229
2021/6/14 5:50,6446251243,19783324800
2021/6/14 5:55,6265841623,19497182297
2021/6/14 6:00,6184026107,19586387249
2021/6/14 6:05,6278544795,20586157886
2021/6/14 6:10,6362736057,22289330613
2021/6/14 6:15,6682323933,22944447122
2021/6/14 6:20,6746674679,23725027762
2021/6/14 6:25,6585222964,23010964486
2021/6/14 6:30,6511776809,22651286984
2021/6/14 6:35,6340922080,22428444334
2021/6/14 6:40,6539013264,23801477068
2021/6/14 6:45,6708801369,24474199734
2021/6/14 6:50,7006189195,25046159920
2021/6/14 6:55,7131644017,25779623019
2021/6/14 7:00,7499498749,26811490509
2021/6/14 7:05,7965449924,29719144753
2021/6/14 7:10,8596279764,32396397401
2021/6/14 7:15,8869602306,34087189759
2021/6/14 7:20,9147905697,35220322787
2021/6/14 7:25,9173078840,36019253984
2021/6/14 7:30,9461311786,36880913167
2021/6/14 7:35,7654103036,32269991852
2021/6/14 7:40,7507257276,33039703281
2021/6/14 7:45,7848652941,35036863735
2021/6/14 7:50,8327003196,36573139896
2021/6/14 7:55,8751658206,37978634151
2021/6/14 8:00,9462543257,40814413117
2021/6/14 8:05,9987960999,44024697460
2021/6/14 8:10,10663754045,46188565161
2021/6/14 8:15,10489069975,47202892570
2021/6/14 8:20,10886144609,48675292034
2021/6/14 8:25,10943230806,48591801417
2021/6/14 8:30,11098258389,48505589532
2021/6/14 8:35,11478189937,49863700060
2021/6/14 8:40,11802964960,50754225884
2021/6/14 8:45,11682781250,50612317815
2021/6/14 8:50,11977899541,54038520936
2021/6/14 8:55,12440040730,60479608053
2021/6/14 9:00,12861637488,65323022055
2021/6/14 9:05,14440316160,74986333530
2021/6/14 9:10,15246194811,77983251744
2021/6/14 9:15,15605595680,79292552190
2021/6/14 9:20,16037508796,79783558226
2021/6/14 9:25,16401725103,79627338648
2021/6/14 9:30,17038465157,80463624798
2021/6/14 9:35,17571753184,80173716529
2021/6/14 9:40,17598834333,80096537505
2021/6/14 9:45,17856052748,81411234548
2021/6/14 9:50,17982446712,80976846944
2021/6/14 9:55,17962097384,81047654714
2021/6/14 10:00,18110737415,78949541495
2021/6/14 10:05,18779221039,82780372974
2021/6/14 10:10,18766881430,83309079406
2021/6/14 10:15,18631035484,83371650162
2021/6/14 10:20,18922879381,83658560818
2021/6/14 10:25,19368394411,84122989153
2021/6/14 10:30,19565740110,84915236652
2021/6/14 10:35,19689239327,85021410220
2021/6/14 10:40,19184347633,85199874378
2021/6/14 10:45,18675402343,84799371572
2021/6/14 10:50,18745003252,84788505938
2021/6/14 10:55,18680182359,84645107864
2021/6/14 11:00,18504315807,84617893192
2021/6/14 11:05,18287208369,84482068291
2021/6/14 11:10,18679328782,84607422449
2021/6/14 11:15,18565061729,84804050752
2021/6/14 11:20,18244713456,84843262570
2021/6/14 11:25,18015001858,84482148618
2021/6/14 11:30,17835992219,84591018656
2021/6/14 11:35,17992864051,84625976776
2021/6/14 11:40,18047828374,85404404215
2021/6/14 11:45,17702859359,84529215640
2021/6/14 11:50,18045818029,84154881166
2021/6/14 11:55,17543906942,84694586094
2021/6/14 12:00,17670918836,84516105371
2021/6/14 12:05,18041080843,86437161029
2021/6/14 12:10,17757634080,86264884470
2021/6/14 12:15,17850195077,86093699953
2021/6/14 12:20,17896900241,85480303668
2021/6/14 12:25,18084633967,86220271528
2021/6/14 12:30,18370779623,87118669338
2021/6/14 12:35,18552188607,88428866973
2021/6/14 12:40,18691729629,89453948602
2021/6/14 12:45,18650855801,88724012198
2021/6/14 12:50,18532323972,87917338987
2021/6/14 12:55,18485582605,86610183784
2021/6/14 13:00,18398074104,87001810405
2021/6/14 13:05,19019649936,89149633418
2021/6/14 13:10,19075961314,89552681192
2021/6/14 13:15,18754981970,88001720569
2021/6/14 13:20,18610480110,86564325843
2021/6/14 13:25,18360299592,85587648926
2021/6/14 13:30,18881103989,86270716502
2021/6/14 13:35,18632196755,85941305885
2021/6/14 13:40,18898555909,85525790645
2021/6/14 13:45,19014268412,85170133571
2021/6/14 13:50,19059298895,85254171444
2021/6/14 13:55,19205848617,84820341573
2021/6/14 14:00,19175080153,84231465929
2021/6/14 14:05,19052840257,85331355455
2021/6/14 14:10,19245467032,85799331471
2021/6/14 14:15,18961366199,85875054963
2021/6/14 14:20,18643919251,85546074911
2021/6/14 14:25,19163864675,85091520267
2021/6/14 14:30,19661557320,85724180211
2021/6/14 14:35,19332023140,85139592447
2021/6/14 14:40,19521717590,85576355134
2021/6/14 14:45,19552661455,85404884350
2021/6/14 14:50,19305730239,85289420076
2021/6/14 14:55,19211473622,85229373381
2021/6/14 15:00,19428829005,85156108578
2021/6/14 15:05,20158178335,87216981691
2021/6/14 15:10,20600339615,88735911278
2021/6/14 15:15,20355735890,86868931024
2021/6/14 15:20,20602269216,87379565549
2021/6/14 15:25,20974590501,87247477890
2021/6/14 15:30,20438005879,86118761402
2021/6/14 15:35,20623362603,87551754340
2021/6/14 15:40,20333728866,86257232779
2021/6/14 15:45,20373474299,87482854577
2021/6/14 15:50,20483269687,85793599535
2021/6/14 15:55,20819187533,86451441996
2021/6/14 16:00,21006949524,87164435590
2021/6/14 16:05,20331324568,85971261403
2021/6/14 16:10,20346212837,88067169568
2021/6/14 16:15,21025258765,89224382015
2021/6/14 16:20,20976140325,89040188892
2021/6/14 16:25,21173474248,88559449741
2021/6/14 16:30,20727897145,86092161611
2021/6/14 16:35,20615473492,87454800371
2021/6/14 16:40,21252800315,89180138696
2021/6/14 16:45,20784038912,87695728813
2021/6/14 16:50,21293430440,88854269272
2021/6/14 16:55,20608510297,86410839576
2021/6/14 17:00,20876402926,88831702661
2021/6/14 17:05,21414362595,91646692065
2021/6/14 17:10,21958020035,92986508768
2021/6/14 17:15,21962257904,93063836894
2021/6/14 17:20,22077811115,93404794254
2021/6/14 17:25,21595258996,91726119260
2021/6/14 17:30,21689455746,91209488166
2021/6/14 17:35,22048897865,92693977088
2021/6/14 17:40,22065075581,93614684092
2021/6/14 17:45,22043061360,93420972306
2021/6/14 17:50,22177568992,93180034710
2021/6/14 17:55,22623422555,93137631373
2021/6/14 18:00,22692793918,93065304600
2021/6/14 18:05,20011806195,88138054679
2021/6/14 18:10,18207402799,83922782569
2021/6/14 18:15,17668448370,83200531007
2021/6/14 18:20,17847147906,85256575719
2021/6/14 18:25,17649740982,85148057740
2021/6/14 18:30,17740219152,85202218923
2021/6/14 18:35,17888498401,85555168935
2021/6/14 18:40,18133068206,85313182193
2021/6/14 18:45,18084710275,84984109797
2021/6/14 18:50,18102110416,85348254006
2021/6/14 18:55,18075521895,86052625995
2021/6/14 19:00,18125896737,86137283119
2021/6/14 19:05,18193027970,87224040283
2021/6/14 19:10,18048632160,86375567724
2021/6/14 19:15,18384158492,86154500853
2021/6/14 19:20,18662539122,88364312671
2021/6/14 19:25,19194211628,89363789925
2021/6/14 19:30,19895847239,89620826976
2021/6/14 19:35,20824447674,89583323700
2021/6/14 19:40,20960043282,89546508028
2021/6/14 19:45,21308150882,90637501188
2021/6/14 19:50,20863935665,88970799541
2021/6/14 19:55,20736089495,88206142121
2021/6/14 20:00,20578329807,88815309085
2021/6/14 20:05,20918823040,91113251954
2021/6/14 20:10,20826323112,91034174851
2021/6/14 20:15,20642224220,89703789753
2021/6/14 20:20,20372912521,89484813680
2021/6/14 20:25,20867111260,90698628588
2021/6/14 20:30,20999763917,90926639678
2021/6/14 20:35,20865692015,91317538399
2021/6/14 20:40,20799427499,91296179470
2021/6/14 20:45,21253435565,93253099269
2021/6/14 20:50,21632314821,94510202056
2021/6/14 20:55,22236097433,96830223791
2021/6/14 21:00,22697651096,1.01377E+11
2021/6/14 21:05,22887281543,1.06796E+11
2021/6/14 21:10,23241199689,1.12813E+11
2021/6/14 21:15,22364841438,1.11029E+11
2021/6/14 21:20,21784547980,1.08777E+11
2021/6/14 21:25,21131856733,1.03581E+11
2021/6/14 21:30,20482748812,97761869722
2021/6/14 21:35,19993838849,95701412675
2021/6/14 21:40,19692587825,94533572656
2021/6/14 21:45,19626660503,93348250063
2021/6/14 21:50,19117472449,89504110469
2021/6/14 21:55,18956622632,87301939673
2021/6/14 22:00,18903633083,86565082547
2021/6/14 22:05,18776438663,86563695802
2021/6/14 22:10,18678557453,86265661093
2021/6/14 22:15,18104056704,85397072522
2021/6/14 22:20,17831899161,83331069417
2021/6/14 22:25,17896595142,81395430021
2021/6/14 22:30,17465779530,79957903397
2021/6/14 22:35,17644604465,80897582401
2021/6/14 22:40,17570021664,80575333302
2021/6/14 22:45,17095863283,78966115923
2021/6/14 22:50,17209137668,82170268564
2021/6/14 22:55,17444269133,82262124292
2021/6/14 23:00,17299467658,79381611317
2021/6/14 23:05,17732724860,81209033586
2021/6/14 23:10,18035987073,80393927384
2021/6/14 23:15,17875094492,79831928578
2021/6/14 23:20,17660695850,79300947917
2021/6/14 23:25,17528536564,79828031919
2021/6/14 23:30,17394351083,79127559623
2021/6/14 23:35,17468634509,78304288447
2021/6/14 23:40,17488881717,77038395634
2021/6/14 23:45,17000523596,74733958972
2021/6/14 23:50,16742662338,71399224829
2021/6/14 23:55,16152051191,68373378720
2021/6/15 0:00,15920441161,67133288940
2021/6/15 0:05,15772787918,70827596310
2021/6/15 0:10,15471228088,71373864713
2021/6/15 0:15,15378221482,70142611466
2021/6/15 0:20,15639772181,69983847820
2021/6/15 0:25,15508192467,69830616712
2021/6/15 0:30,14856350285,67362002596
2021/6/15 0:35,14135095702,63290281836
2021/6/15 0:40,13937104749,61567720373
2021/6/15 0:45,13602551497,59480107382
2021/6/15 0:50,13095004268,57300058828
2021/6/15 0:55,12840829985,55394014184
2021/6/15 1:00,12106803293,53603943202
2021/6/15 1:05,12019059612,53378815148
2021/6/15 1:10,12046205453,52696075901
2021/6/15 1:15,12120899803,52069722944
2021/6/15 1:20,12096494622,50732123735
2021/6/15 1:25,11741152563,48755145435
2021/6/15 1:30,11176373668,47422501119
2021/6/15 1:35,11018894134,45460245913
2021/6/15 1:40,10714326651,43509461647
2021/6/15 1:45,10718663189,43175653735
2021/6/15 1:50,10696862704,42017055438
2021/6/15 1:55,10148634298,39583781424
2021/6/15 2:00,9610015271,37662174827
2021/6/15 2:05,11014723138,40017056444
2021/6/15 2:10,11106557361,38547650081
2021/6/15 2:15,11247930133,37952679491
2021/6/15 2:20,11459306878,37710869725
2021/6/15 2:25,11561986680,37534851282
2021/6/15 2:30,11387305382,36411910324
2021/6/15 2:35,11446451553,36139171391
2021/6/15 2:40,11231788918,35560833113
2021/6/15 2:45,10437067615,33785711277
2021/6/15 2:50,10053551654,32637021250
2021/6/15 2:55,10499751544,32446735222
2021/6/15 3:00,10638766162,32859481204
2021/6/15 3:05,10276579889,32954716366
2021/6/15 3:10,10818312761,33385574890
2021/6/15 3:15,10831781946,33035912262
2021/6/15 3:20,10698558691,32338273887
2021/6/15 3:25,10365661607,31039265563
2021/6/15 3:30,10257920276,30824493611
2021/6/15 3:35,9936599862,30133535194
2021/6/15 3:40,9517582970,29323905462
2021/6/15 3:45,9480161848,29067304586
2021/6/15 3:50,9309060914,28293542689
2021/6/15 3:55,9289793990,28011740316
2021/6/15 4:00,8583876877,26782589697
2021/6/15 4:05,8721853389,27093883911
2021/6/15 4:10,8606898029,26188205868
2021/6/15 4:15,8430581532,25459069807
2021/6/15 4:20,8030833616,24332619889
2021/6/15 4:25,7982764385,24421224576
2021/6/15 4:30,7459767120,23724679192
2021/6/15 4:35,8059649609,24795268339
2021/6/15 4:40,8325482670,24702345279
2021/6/15 4:45,8084623681,24384257023
2021/6/15 4:50,8097700200,24329539593
2021/6/15 4:55,7851125794,23540085148
2021/6/15 5:00,7556821407,22793184568
2021/6/15 5:05,7834031461,21973117604
2021/6/15 5:10,7847918838,21237009373
2021/6/15 5:15,7736145037,21297363763
2021/6/15 5:20,7619359821,20758840491
2021/6/15 5:25,7358138521,19984583097
2021/6/15 5:30,6993290397,19274581459
2021/6/15 5:35,6655512645,18898524059
2021/6/15 5:40,6705677849,18938213217
2021/6/15 5:45,6564397272,18470069965
2021/6/15 5:50,6636397933,19068797008
2021/6/15 5:55,6297791838,18871389645
2021/6/15 6:00,6325038875,19231764967
2021/6/15 6:05,6533360166,20168407689
2021/6/15 6:10,6447446031,20303590548
2021/6/15 6:15,6508050884,20648888533
2021/6/15 6:20,6682780541,21029305281
2021/6/15 6:25,6877100519,22026212231
2021/6/15 6:30,6746841461,21943768860
2021/6/15 6:35,6676426959,22537407029
2021/6/15 6:40,7244202110,23789047596
2021/6/15 6:45,7393207812,25024578644
2021/6/15 6:50,7401138658,25964315310
2021/6/15 6:55,7149187824,26061832851
2021/6/15 7:00,6793539494,25901074403
2021/6/15 7:05,6928377495,27582858748
2021/6/15 7:10,8103775757,31414128402
2021/6/15 7:15,8999698787,34642373847
2021/6/15 7:20,9014082982,34732983108
2021/6/15 7:25,8858199469,35232716228
2021/6/15 7:30,9102481157,36030284468
2021/6/15 7:35,6953020648,31069188207
2021/6/15 7:40,6658971930,30845418068
2021/6/15 7:45,6998062683,32798459555
2021/6/15 7:50,6971063231,33603711769
2021/6/15 7:55,6971776175,34819300860
2021/6/15 8:00,7439024526,35123099562
2021/6/15 8:05,7373432843,35559699903
2021/6/15 8:10,7620030488,37063601015
2021/6/15 8:15,8142354038,37962874407
2021/6/15 8:20,8223384328,38781747333
2021/6/15 8:25,8295395640,39870840848
2021/6/15 8:30,8363980645,39708554887
2021/6/15 8:35,8354884051,40136725268
2021/6/15 8:40,8396192372,39811200725
2021/6/15 8:45,8504348039,40109799252
2021/6/15 8:50,8816309758,40414992151
2021/6/15 8:55,8877783894,40552184921
2021/6/15 9:00,8819522453,40175504915
2021/6/15 9:05,8758627938,40894265678
2021/6/15 9:10,9084155057,42491051535
2021/6/15 9:15,10300590366,44876270235
2021/6/15 9:20,11272376147,46535579263
2021/6/15 9:25,11997516501,47366899337
2021/6/15 9:30,12135337621,47542279349
2021/6/15 9:35,11721348895,47060931371
2021/6/15 9:40,11384595855,46068635898
2021/6/15 9:45,11133300740,45665095914
2021/6/15 9:50,11312193614,46901350752
2021/6/15 9:55,11520975004,47651817423
2021/6/15 10:00,11490601504,47113678636
2021/6/15 10:05,11424887579,48152411562
2021/6/15 10:10,11923145969,50782750302
2021/6/15 10:15,12210657136,51707492666
2021/6/15 10:20,12302836574,52004864081
2021/6/15 10:25,12390544031,51941113559
2021/6/15 10:30,12957790048,52006990429
2021/6/15 10:35,12433493947,50537752812
2021/6/15 10:40,11783288388,50842329913
2021/6/15 10:45,11718158760,52469936261
2021/6/15 10:50,11250303081,51480733726
2021/6/15 10:55,11661658870,52339795737
2021/6/15 11:00,11587505873,53526354499
2021/6/15 11:05,11806959157,55296283658
2021/6/15 11:10,11731527029,55632801693
2021/6/15 11:15,11721433251,54335538546
2021/6/15 11:20,12004419424,54034043719
2021/6/15 11:25,12272745693,55132762304
2021/6/15 11:30,12410203956,55978564000
2021/6/15 11:35,12381352571,57240878026
2021/6/15 11:40,12966341251,58095362456
2021/6/15 11:45,12934094860,58735953748
2021/6/15 11:50,13014063141,59429252605
2021/6/15 11:55,13339703115,61798280602
2021/6/15 12:00,13688873794,66814381752
2021/6/15 12:05,14788122087,76672242321
2021/6/15 12:10,15162861369,79491360244
2021/6/15 12:15,15165653698,78610447470
2021/6/15 12:20,15265259442,79088983935
2021/6/15 12:25,15356275785,79197371472
2021/6/15 12:30,15759313830,80338912085
2021/6/15 12:35,16259930954,81015629873
2021/6/15 12:40,16273378944,79764533510
2021/6/15 12:45,16180011878,79750882883
2021/6/15 12:50,16247522587,78974062123
2021/6/15 12:55,16059510234,79647647917
2021/6/15 13:00,16122637649,80225123833
2021/6/15 13:05,16031730614,79113323241
2021/6/15 13:10,16009703973,78254380073
2021/6/15 13:15,15891882667,77435861139
2021/6/15 13:20,15784172095,76037056812
2021/6/15 13:25,15390610990,75651290388
2021/6/15 13:30,14710165441,71689912154
2021/6/15 13:35,14124747249,65551593645
2021/6/15 13:40,13825466174,61396124067
2021/6/15 13:45,13257579335,57780976209
2021/6/15 13:50,12627722667,56101451173
2021/6/15 13:55,12979520259,56244160637
2021/6/15 14:00,12993936653,56378173349
2021/6/15 14:05,13197451857,57571529833
2021/6/15 14:10,13457010520,58150288369
2021/6/15 14:15,13437167782,58986202700
2021/6/15 14:20,13400459996,58800342975
2021/6/15 14:25,14403585911,59253702182
2021/6/15 14:30,14661054250,59837160160
2021/6/15 14:35,14295958193,58855917850
2021/6/15 14:40,13966248704,59066871897
2021/6/15 14:45,13944620174,57926197254
2021/6/15 14:50,14203821587,58069566373
2021/6/15 14:55,14486544789,57817290963
2021/6/15 15:00,13929555245,57885982907
2021/6/15 15:05,14097044245,60058212012
2021/6/15 15:10,14768902202,62601161579
2021/6/15 15:15,14833713748,63561544830
2021/6/15 15:20,14823064685,62880796646
2021/6/15 15:25,14520455740,61953633375
2021/6/15 15:30,14258573332,60651691173
2021/6/15 15:35,14918355801,61332240686
2021/6/15 15:40,15861395822,62891526919
2021/6/15 15:45,15615351411,64670470038
2021/6/15 15:50,15609066484,65180258804
2021/6/15 15:55,15552309795,65393316713
2021/6/15 16:00,15113472533,64853786118
2021/6/15 16:05,15007893487,65409915412
2021/6/15 16:10,15411990314,65434659174
2021/6/15 16:15,16285457325,68343583840
2021/6/15 16:20,16640468007,69717746743
2021/6/15 16:25,15999626230,69277233744
2021/6/15 16:30,15766729644,69096945533
2021/6/15 16:35,16141611377,71576569852
2021/6/15 16:40,16058145828,71038443338
2021/6/15 16:45,16155521561,71395370001
2021/6/15 16:50,16657148996,74276251213
2021/6/15 16:55,17026927033,75114375514
2021/6/15 17:00,17188625407,75782461563
2021/6/15 17:05,17003439826,76350197310
2021/6/15 17:10,17261774979,77880166986
2021/6/15 17:15,17423533388,78672414242
2021/6/15 17:20,17795573629,79795674331
2021/6/15 17:25,17985081430,79674613650
2021/6/15 17:30,17736932510,79061799707
2021/6/15 17:35,17581312729,79032192309
2021/6/15 17:40,17815591040,80259007474
2021/6/15 17:45,17854587380,80400017602
2021/6/15 17:50,17819943328,79681779644
2021/6/15 17:55,17956185589,79479356343
2021/6/15 18:00,18135675493,80234092471
2021/6/15 18:05,16979511604,77304695294
2021/6/15 18:10,16447130356,74741653771
2021/6/15 18:15,16230716357,74953439018
2021/6/15 18:20,16339822583,75127553072
2021/6/15 18:25,16461290931,76746134088
2021/6/15 18:30,16648749927,77785075173
2021/6/15 18:35,16787096112,78011973249
2021/6/15 18:40,16797669277,78760031014
2021/6/15 18:45,16337839341,78228882946
2021/6/15 18:50,16805065172,78034279735
2021/6/15 18:55,16446068214,77738512260
2021/6/15 19:00,16455980126,79383707912
2021/6/15 19:05,16791920669,81226458771
2021/6/15 19:10,17364901320,82970922328
2021/6/15 19:15,17117056449,80292830584
2021/6/15 19:20,17835244473,79906777116
2021/6/15 19:25,18281001125,80693854201
2021/6/15 19:30,18392515196,81037213301
2021/6/15 19:35,18096842128,82723985178
2021/6/15 19:40,18207742092,82607409469
2021/6/15 19:45,18565375704,83038028469
2021/6/15 19:50,18742872483,84667212391
2021/6/15 19:55,18747721138,84272054301
2021/6/15 20:00,19333334494,85544748521
2021/6/15 20:05,19787602339,89744810233
2021/6/15 20:10,19828676123,89456015801
2021/6/15 20:15,19419392988,88324923492
2021/6/15 20:20,19746225654,90787637340
2021/6/15 20:25,19931865815,90911858196
2021/6/15 20:30,19656100399,89306174846
2021/6/15 20:35,20134678128,91151457908
2021/6/15 20:40,20100333853,91283260568
2021/6/15 20:45,20108821409,90910382160
2021/6/15 20:50,20019559675,91047349762
2021/6/15 20:55,20050628519,91313861486
2021/6/15 21:00,20027047373,91098302756
2021/6/15 21:05,20198759547,94094801361
2021/6/15 21:10,20600060160,95078828041
2021/6/15 21:15,20261536666,93583635052
2021/6/15 21:20,20407739786,93903175146
2021/6/15 21:25,20433074208,94927437030
2021/6/15 21:30,20208861886,93477288422
2021/6/15 21:35,20104143202,94484736055
2021/6/15 21:40,19718954769,92765073873
2021/6/15 21:45,19355934183,91211900025
2021/6/15 21:50,19550952050,90666555319
2021/6/15 21:55,19785497461,90040335933
2021/6/15 22:00,19852638321,89308203417
2021/6/15 22:05,19754137448,88234377242
2021/6/15 22:10,19174387165,87054694862
2021/6/15 22:15,18266346491,83491920366
2021/6/15 22:20,18447536297,85709084302
2021/6/15 22:25,17996806317,82915579476
2021/6/15 22:30,17638277342,80055977423
2021/6/15 22:35,18133758752,81234103979
2021/6/15 22:40,18777135827,83254472946
2021/6/15 22:45,18057474612,80560125220
2021/6/15 22:50,17931870315,79760896219
2021/6/15 22:55,17758942995,79012914784
2021/6/15 23:00,18074486446,81972996711
2021/6/15 23:05,18837273495,85459045538
2021/6/15 23:10,18521484397,84190486861
2021/6/15 23:15,18030526895,81648383235
2021/6/15 23:20,17399446631,80221115094
2021/6/15 23:25,17308368100,79998557592
2021/6/15 23:30,16764033660,78077453759
2021/6/15 23:35,16358967368,75734978043
2021/6/15 23:40,16257469147,74890621232
2021/6/15 23:45,16048269991,74927639169
2021/6/15 23:50,16107419955,74339548499
2021/6/15 23:55,15860655399,73210518191
2021/6/16 0:00,15355265553,72732453733
2021/6/16 0:05,15417102940,78005925878
2021/6/16 0:10,15030381979,79054181417
2021/6/16 0:15,15097679966,77975613039
2021/6/16 0:20,15716192783,77436500765
2021/6/16 0:25,14859047083,75298523883
2021/6/16 0:30,14164315236,73135068729
2021/6/16 0:35,13899474273,70024330415
2021/6/16 0:40,14096737952,68387485149
2021/6/16 0:45,13428977735,64983230963
2021/6/16 0:50,12965539437,62439065919
2021/6/16 0:55,12510441800,59800883538
2021/6/16 1:00,12128939678,59595529190
2021/6/16 1:05,11804407970,60021985361
2021/6/16 1:10,11551462784,58513451173
2021/6/16 1:15,11504106129,57264617188
2021/6/16 1:20,11362904402,55820720656
2021/6/16 1:25,11065830371,54169318388
2021/6/16 1:30,10802962133,52583861681
2021/6/16 1:35,10945530964,51141770752
2021/6/16 1:40,10571189622,49790224479
2021/6/16 1:45,10733131096,49079228491
2021/6/16 1:50,10182469166,47533310277
2021/6/16 1:55,9511556874,45127264551
2021/6/16 2:00,8780695928,39497696635
2021/6/16 2:05,10770736247,40003287575
2021/6/16 2:10,11025664952,38999411041
2021/6/16 2:15,10932691888,38031130487
2021/6/16 2:20,11107701359,37226154574
2021/6/16 2:25,11145924214,37123692614
2021/6/16 2:30,11194183555,36729851971
2021/6/16 2:35,11370949837,35661163094
2021/6/16 2:40,10613258380,34509249709
2021/6/16 2:45,10857898216,34703937511
2021/6/16 2:50,11023671730,34592970121
2021/6/16 2:55,10977472582,35181354835
2021/6/16 3:00,10418963037,35407596781
2021/6/16 3:05,10243166383,36765746008
2021/6/16 3:10,10057911730,36107460317
2021/6/16 3:15,9920577356,35161486361
2021/6/16 3:20,10054564166,34686446735
2021/6/16 3:25,10117086998,34609927837
2021/6/16 3:30,9741710739,34011503453
2021/6/16 3:35,9776017866,33680276027
2021/6/16 3:40,9400683406,32499729419
2021/6/16 3:45,8938833331,31775109354
2021/6/16 3:50,8933614699,30357189661
2021/6/16 3:55,8896975109,28477390090
2021/6/16 4:00,9097237147,29350539260
2021/6/16 4:05,9129685613,29552497761
2021/6/16 4:10,9149055985,29405580462
2021/6/16 4:15,9000931251,29000446467
2021/6/16 4:20,8667570319,28891629565
2021/6/16 4:25,8209762715,27636673392
2021/6/16 4:30,8264336521,27014359556
2021/6/16 4:35,8608165726,27831366461
2021/6/16 4:40,8637041128,28049039104
2021/6/16 4:45,8419664798,27696181292
2021/6/16 4:50,8580512602,28707928870
2021/6/16 4:55,8574023671,28357116968
2021/6/16 5:00,8498905510,25333873369
2021/6/16 5:05,8354193309,23303996115
2021/6/16 5:10,8076546248,22054223380
2021/6/16 5:15,8050999931,21996743433
2021/6/16 5:20,8297734867,22843528097
2021/6/16 5:25,8911564944,23552228429
2021/6/16 5:30,8456306158,22472693367
2021/6/16 5:35,8367978523,22452658914
2021/6/16 5:40,9081294307,23629337213
2021/6/16 5:45,8419494211,22963885371
2021/6/16 5:50,7772325665,22502876224
2021/6/16 5:55,7402365985,21580843800
2021/6/16 6:00,7294695637,21308908623
2021/6/16 6:05,7318412044,22038974090
2021/6/16 6:10,7573524897,23258679588
2021/6/16 6:15,7999387628,23846631829
2021/6/16 6:20,8297123038,24775577774
2021/6/16 6:25,8055381104,24401058933
2021/6/16 6:30,7800464750,24170924955
2021/6/16 6:35,7543006319,24284399673
2021/6/16 6:40,7705776029,24821155644
2021/6/16 6:45,8069097486,27500863811
2021/6/16 6:50,7955020592,27248484874
2021/6/16 6:55,8166961456,28062058217
2021/6/16 7:00,8179284754,28959661001
2021/6/16 7:05,8479350872,30788051804
2021/6/16 7:10,9434164703,33998517482
2021/6/16 7:15,10572482136,37783690458
2021/6/16 7:20,10796472991,38384189541
2021/6/16 7:25,10637140704,39161395141
2021/6/16 7:30,10410398651,38433752500
2021/6/16 7:35,7357129564,33217931013
2021/6/16 7:40,7095730370,33269568122
2021/6/16 7:45,6960374415,33371730806
2021/6/16 7:50,7133282005,36203631577
2021/6/16 7:55,7159471355,37576607904
2021/6/16 8:00,7618274249,40575683505
2021/6/16 8:05,7762243822,49118651227
2021/6/16 8:10,8565587640,50360002614
2021/6/16 8:15,8911600205,48417532195
2021/6/16 8:20,9033136319,42934227351
2021/6/16 8:25,8963447788,42565326954
2021/6/16 8:30,9007451965,43378454608
2021/6/16 8:35,9427084495,54790400542
2021/6/16 8:40,9543527369,57470267368
2021/6/16 8:45,9341749993,50985741191
2021/6/16 8:50,9126033420,48669753513
2021/6/16 8:55,9145536807,49093624658
2021/6/16 9:00,9295726860,52470888137
2021/6/16 9:05,9212648907,54625416202
2021/6/16 9:10,9878067982,55264960818
2021/6/16 9:15,10358629962,53873645391
